node1,node2,serial class,NBI class,structure member,X,Y,objectid,structure_number_008,record_type_005a,route_prefix_005b,service_level_005c,route_number_005d,direction_005e,highway_district_002,county_code_003,place_code_004,features_desc_006a,critical_facility_006b,facility_carried_007,location_009,min_vert_clr_010,kilopoint_011,base_hwy_network_012,lrs_inv_route_013a,subroute_no_013b,lat_016,long_017,detour_kilos_019,toll_020,maintenance_021,owner_022,functional_class_026,year_built_027,traffic_lanes_on_028a,traffic_lanes_und_028b,adt_029,year_adt_030,design_load_031,appr_width_mt_032,median_code_033,degrees_skew_034,structure_flared_035,railings_036a,transitions_036b,appr_rail_036c,appr_rail_end_036d,history_037,navigation_038,nav_vert_clr_mt_039,nav_horr_clr_mt_040,open_closed_posted_041,service_on_042a,service_und_042b,structure_kind_043a,structure_type_043b,appr_kind_044a,appr_type_044b,main_unit_spans_045,appr_spans_046,horr_clr_mt_047,max_span_len_mt_048,structure_len_mt_049,left_curb_mt_050a,right_curb_mt_050b,roadway_width_mt_051,deck_width_mt_052,vert_clr_over_mt_053,vert_clr_und_ref_054a,vert_clr_und_054b,lat_und_ref_055a,lat_und_mt_055b,left_lat_und_mt_056,deck_cond_058,superstructure_cond_059,substructure_cond_060,channel_cond_061,culvert_cond_062,opr_rating_meth_063,operating_rating_064,inv_rating_meth_065,inventory_rating_066,structural_eval_067,deck_geometry_eval_068,undclrence_eval_069,posting_eval_070,waterway_eval_071,appr_road_eval_072,work_proposed_075a,work_done_by_075b,imp_len_mt_076,date_of_inspect_090,inspect_freq_months_091,fracture_092a,undwater_look_see_092b,spec_inspect_092c,fracture_last_date_093a,undwater_last_date_093b,spec_last_date_093c,bridge_imp_cost_094,roadway_imp_cost_095,total_imp_cost_096,year_of_imp_097,other_state_code_098a,other_state_pcnt_098b,othr_state_struc_no_099,strahnet_highway_100,parallel_structure_101,traffic_direction_102,temp_structure_103,highway_system_104,federal_lands_105,year_reconstructed_106,deck_structure_type_107,surface_type_108a,membrane_type_108b,deck_protection_108c,percent_adt_truck_109,national_network_110,pier_protection_111,bridge_len_ind_112,scour_critical_113,future_adt_114,year_of_future_adt_115,min_nav_clr_mt_116,fed_agency,submitted_by,bridge_condition,lowest_rating,deck_area,longdd,latdd,longdd_1,latdd_1
84,85,3,19,      35 0261L ,-13626197.4,4527932.92,113504,      35 0261L ,1,1,1,380,0,4,81,65028,'7TH AVENUE',0,'INTERSTATE 380 WB','04-SM-380-6.20-SBR',100,6,1,380,1,37380451,122242237,0,3,1,1,11,1976,1,2,75000,1998,5,12,0,22,0,0,0,0,0,5,N,0,0,A,1,1,5,5,0,0,1,0,12,39,40,0,0,12,13,100,H,5,H,2,0,7,7,7,N,N,8,74,8,49,7,5,4,5,N,8,0,0,0,220,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,1,0,1,0,0,1,0,0,0,5,1,0,Y,N,127922,2042,0,N,6,G,7,531,0,0,0,0
84,85,3,19,      35 0261R ,-13626196.47,4527889.188,113505,      35 0261R ,1,1,1,380,0,4,81,65028,'7TH AVENUE',0,'INTERSTATE 380 EB','04-SM-380-6.20-SBR',100,6,1,380,1,37380339,122242234,0,3,1,1,11,1976,2,2,75000,1998,5,12,0,21,0,0,0,0,0,5,N,0,0,A,1,1,5,5,0,0,1,0,12,43,44,0,0,12,13,100,H,6,H,2,0,7,7,7,N,N,8,80,8,52,7,7,4,5,N,8,0,0,0,220,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,0,1,0,0,0,5,1,0,Y,N,127922,2042,0,N,6,G,7,575,0,0,0,0
84,85,4,23,      35 0255L ,-13625990.22,4528087.156,113501,      35 0255L ,1,1,1,380,0,4,81,65028,'US 101  RAMPS  CITY ST',0,'INTERSTATE 380 WB','04-SM-380-6.33-SBR',5,6,1,380,1,37380846,122241567,0,3,1,1,11,1976,4,11,75000,1998,5,12,0,99,1,0,0,0,0,5,N,0,0,A,1,1,6,5,2,5,6,14,13,43,615,0,0,13,14,5,H,5,H,9,4,7,5,7,N,N,0,54,0,32,5,2,5,5,N,6,0,0,0,220,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,2,L,1,0,1,0,1987,1,0,0,0,5,1,0,Y,N,127922,2042,0,N,6,F,5,8365,0,0,0,0
84,85,4,23,      35 0255R ,-13625993.93,4528025.071,113502,      35 0255R ,1,1,1,380,0,4,81,65028,'US 101  RAMPS  CITY ST',0,'INTERSTATE 380 EB','04-SM-380-6.32-SBR',5,6,1,380,1,37380687,122241579,0,3,1,1,11,1976,2,12,75000,1998,5,12,0,99,1,0,0,0,0,5,N,0,0,A,1,1,6,5,2,5,2,17,12,43,678,0,0,12,13,5,H,5,H,13,4,7,5,7,N,N,0,54,0,32,5,7,5,5,N,6,0,0,0,220,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,2,R,1,0,1,0,1987,1,0,0,0,5,1,0,Y,N,127922,2042,0,N,6,F,5,8956,0,0,0,0
84,86,0,11,      35 0320  ,-13629596.36,4527599.074,113530,      35 0320  ,1,1,1,280,0,4,81,0,'HILLSIDE',0,'INTERSTATE 280','04-SM-280-R21.55',100,22,1,280,1,37375596,122261229,2,3,1,1,11,1994,5,0,101000,2009,6,25,0,0,1,1,1,1,1,5,0,0,0,A,1,0,2,1,0,0,49,0,25,13,651,0,0,25,3,100,N,0,N,0,0,7,7,7,N,N,A,54,A,32,7,7,N,5,N,8,0,0,644,719,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,1,0,1,0,0,1,0,0,0,2,1,0,Y,N,135623,2036,0,N,6,G,7,1952,0,0,0,0
84,86,1,10,      35 0228L ,-13630163.78,4528611.968,113474,      35 0228L ,1,1,1,280,0,4,81,73262,'AVALON DRIVE',0,'INTERSTATE 280 SB','04-SM-280-R22.04-SSF',100,22,1,280,1,37382190,122263064,6,3,1,1,11,1971,4,5,50500,2009,5,20,0,17,0,0,1,1,0,5,N,0,0,A,1,1,2,5,0,0,2,0,20,25,45,0,0,20,21,100,H,5,H,3,2,4,5,7,N,N,8,36,8,25,5,6,5,5,N,8,31,1,45,219,24,N  ,N  ,N  ,0,0,0,2198,439,3693,2018,0,0,               ,1,L,1,0,1,0,0,1,0,0,0,2,1,0,Y,N,69409,2041,0,N,6,P,4,956,0,0,0,0
84,86,1,10,      35 0228R ,-13630143.37,4528640.865,113475,      35 0228R ,1,1,1,280,0,4,81,73262,'AVALON DRIVE',0,'INTERSTATE 280 NB','04-SM-280-R22.04-SSF',100,22,1,280,1,37382264,122262998,3,3,1,1,11,1971,4,5,50500,2009,5,20,0,19,0,0,1,1,1,5,N,0,0,A,1,1,2,5,0,0,2,0,20,24,44,0,0,20,21,100,H,5,H,3,2,4,5,7,N,N,8,36,8,25,5,6,5,5,N,8,35,1,44,219,24,N  ,N  ,N  ,0,0,0,924,184,1552,2020,0,0,               ,1,R,1,0,1,0,0,1,0,0,0,2,1,0,Y,N,69409,2041,0,N,6,P,4,924,0,0,0,0
84,86,2,10,      35 0212L ,-13630990.63,4529411.341,113458,      35 0212L ,1,1,1,280,0,4,81,73262,'WESTBOROUGH BLVD',0,'INTERSTATE 280 SB','04-SM-280-R22.62-SSF',100,23,1,280,1,37384237,122265738,0,3,1,1,11,1967,4,5,89000,2009,5,20,0,15,0,0,1,1,1,5,N,0,0,A,1,1,2,5,0,0,2,0,20,30,55,0,0,20,21,100,H,6,H,2,5,7,5,7,N,N,1,80,1,48,5,6,4,5,N,8,0,0,0,219,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,1,0,1,0,0,1,2,0,0,1,1,0,Y,N,127067,2038,0,N,6,F,5,1158,0,0,0,0
84,86,2,10,      35 0212R ,-13630950.74,4529446.879,113459,      35 0212R ,1,1,1,280,0,4,81,73262,'WESTBOROUGH BLVD',0,'INTERSTATE 280 NB','04-SM-280-R22.62-SSF',100,23,1,280,1,37384328,122265609,0,3,1,1,11,1967,5,5,89000,2009,0,26,0,10,1,0,1,1,1,5,N,0,0,A,1,1,2,5,0,0,2,0,26,30,53,0,0,26,27,100,H,5,H,2,6,7,5,7,N,N,1,83,1,50,5,7,4,5,N,8,0,0,0,219,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,0,1,0,0,0,1,1,0,Y,N,127067,2038,0,N,6,F,5,1410,0,0,0,0
84,86,3,10,      35 0202L ,-13631509.5,4530371.685,113443,      35 0202L ,1,1,1,280,0,4,81,17918,'KING DRIVE',0,'INTERSTATE 280 SB','04-SM-280-R23.16-DLC',100,23,1,280,1,37390696,122271416,5,3,1,1,11,1967,4,2,89000,2009,5,20,0,0,0,0,1,1,0,5,N,0,0,A,1,1,2,5,0,0,2,0,20,26,48,0,0,20,21,100,H,5,H,2,1,5,5,7,N,N,8,54,8,41,5,6,3,5,N,8,0,0,0,219,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,1,0,1,0,0,1,0,0,0,1,1,0,Y,N,127067,2038,0,N,6,F,5,1026,0,0,0,0
84,86,3,10,      35 0202R ,-13631480.13,4530398.633,113444,      35 0202R ,1,1,1,280,0,4,81,17918,'KING DRIVE',0,'INTERSTATE 280 NB','04-SM-280-R23.16-DLC',100,23,1,280,1,37390765,122271321,6,3,1,1,11,1967,4,3,89000,2009,5,20,0,0,0,0,0,0,0,5,N,0,0,A,1,1,2,5,0,0,2,0,24,23,42,0,0,24,25,100,H,5,H,2,1,7,5,7,N,N,8,46,8,36,5,9,3,5,N,8,0,0,0,219,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,0,1,2,0,0,1,1,0,Y,N,127067,2038,0,N,6,F,5,1056,0,0,0,0
84,86,4,10,      35 0116L ,-13632826.17,4531984.433,113381,      35 0116L ,1,1,1,280,0,4,81,17918,'HICKEY BOULEVARD',0,'INTERSTATE 280 SB','04-SM-280-R24.20-DLC',100,24,1,280,1,37394825,122275674,0,3,1,1,11,1967,4,6,89000,2009,5,20,0,17,0,0,1,1,1,5,N,0,0,A,1,1,2,5,0,0,2,0,20,26,49,0,0,20,21,100,H,5,H,1,4,7,5,7,N,N,1,83,1,50,5,6,3,5,N,8,0,0,0,219,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,1,0,1,0,0,1,1,0,0,1,1,0,Y,N,127067,2038,0,N,6,F,5,1041,0,0,0,0
84,86,4,10,      35 0116R ,-13632775.45,4531969.589,113382,      35 0116R ,1,1,1,280,0,4,81,17918,'HICKEY BOULEVARD',0,'INTERSTATE 280 NB','04-SM-280-R24.20-DLC',100,24,1,280,1,37394787,122275510,5,3,1,1,11,1967,5,6,89000,2009,5,25,0,19,1,0,1,1,1,5,N,0,0,A,1,1,2,5,0,0,2,0,25,25,48,0,0,25,26,100,H,5,H,1,4,6,5,7,N,N,1,84,1,50,5,7,3,5,N,6,0,0,0,219,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,0,1,0,0,0,1,1,0,Y,N,124971,2036,0,N,6,F,5,1244,0,0,0,0
84,86,5,10,      35 0209L ,-13632867.6,4532850.084,113452,      35 0209L ,1,1,1,280,0,4,81,17918,'SERRAMONTE BOULEVARD',0,'SB STATE RTE 280','04-SM-280-R24.63-DLC',100,25,1,280,1,37401041,122275808,3,3,1,1,11,1967,4,6,89000,2009,5,20,0,12,0,0,1,1,1,5,N,0,0,A,1,1,2,5,0,0,2,0,20,24,44,0,0,20,21,100,H,6,H,2,1,4,5,7,N,N,1,73,1,43,5,6,4,5,N,8,35,1,44,219,24,N  ,N  ,N  ,0,0,0,937,187,1574,2020,0,0,               ,1,L,1,0,1,0,0,1,0,0,0,1,1,0,Y,N,127067,2038,0,N,6,P,4,937,0,0,0,0
84,86,5,10,      35 0209R ,-13632828.95,4532871.961,113453,      35 0209R ,1,1,1,280,0,4,81,17918,'SERRAMONTE BOULEVARD',0,'NB STATE RTE 280','04-SM-280-R24.63-DLC',100,25,1,280,1,37401097,122275683,5,3,1,1,11,1967,4,6,89000,2009,5,21,0,15,0,0,1,1,0,5,N,0,0,A,1,1,2,5,0,0,2,0,20,21,39,0,0,20,21,100,H,5,H,2,1,4,5,7,N,N,1,55,1,33,5,6,4,5,N,8,35,1,39,219,24,N  ,N  ,N  ,0,0,0,833,166,1399,2020,0,0,               ,1,R,1,0,1,0,0,1,0,0,0,1,1,0,Y,N,127067,2038,0,N,6,P,4,833,0,0,0,0
84,86,6,10,      35 0178  ,-13633188.88,4533612.276,113420,      35 0178  ,1,1,1,280,0,4,81,17918,'SOUTHGATE AVENUE',0,'INTERSTATE 280','04-SM-280-R25.04-DLC',100,25,1,280,1,37402992,122280847,3,3,1,1,11,1967,11,4,178000,2009,4,52,3,99,1,0,0,0,0,5,N,0,0,A,1,1,2,5,0,0,3,0,28,28,56,0,0,52,55,100,H,8,H,2,0,4,5,7,N,N,1,88,1,53,5,9,4,5,N,8,35,1,56,219,24,N  ,N  ,N  ,0,0,0,3085,617,5182,2020,0,0,               ,1,N,2,0,1,0,0,1,0,0,0,1,1,0,Y,N,256684,2041,0,N,6,P,4,3085,0,0,0,0
86,87,0,10,      35 0186K ,-13633519.13,4534087.356,113428,      35 0186K ,1,1,7,280,0,4,81,17918,'S280-S1 CONNECTOR RAMP',0,'SULLIVAN-S280 ONRP','04-SM-280-R25.34-DLC',100,25,0,0,0,37404208,122281915,0,3,1,1,11,1967,1,3,8600,2002,5,7,0,99,0,0,0,0,0,5,N,0,0,A,1,1,2,5,0,0,3,0,7,43,102,0,0,7,8,100,H,5,H,3,2,6,5,7,N,N,1,60,1,36,5,7,5,5,N,6,0,0,0,219,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,L,1,0,1,0,0,1,0,0,0,2,0,0,Y,N,27041,2041,0,N,6,F,5,857,0,0,0,0
86,87,1,23,      35 0315K ,-13633517.58,4534742.97,113525,      35 0315K ,1,1,7,280,0,4,81,17918,'I 280  SULLIVAN-S280 RMP',0,'D ST-S280&S1 ONRMP','04-SM-280-R25.60-DLC',100,26,1,280,0,37405886,122281910,2,3,1,1,11,1993,2,13,24100,2005,6,11,0,0,0,1,0,0,0,5,N,0,0,A,1,1,6,5,0,0,10,0,11,49,435,0,0,11,12,100,H,5,H,3,3,5,5,7,N,N,A,54,A,32,5,7,4,5,N,6,0,0,0,219,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,N,1,0,1,0,0,1,0,0,0,2,0,0,Y,N,30082,2041,0,N,6,F,5,5348,0,0,0,0
87,89,0,10,      34 0026  ,-13632310.08,4538584.494,113210,      34 0026  ,1,1,1,280,0,4,75,67000,'ALEMANY BLVD',0,'INTERSTATE 280','04-SF-280-R0.46-SF',100,0,1,280,1,37423716,122274005,2,3,1,1,11,1966,8,6,132000,2014,6,17,2,60,0,0,0,0,0,5,N,0,0,A,1,1,2,5,0,0,4,0,17,33,113,0,0,40,42,100,H,5,H,4,1,7,7,7,N,N,1,64,1,38,7,9,6,5,N,8,0,0,113,418,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1972,1,0,0,0,2,1,0,Y,N,171959,2040,0,N,6,G,7,4705,0,0,0,0
87,89,1,10,      34 0085  ,-13631859.23,4538600.129,113248,      34 0085  ,1,1,1,280,0,4,75,67000,'SAN JOSE & SICKLES AVE',0,'I 280','04-SF-280-R0.71-SF',100,1,1,280,1,37423756,122272547,2,3,1,1,11,1964,8,10,166000,2017,6,40,3,99,0,0,0,0,0,5,N,0,0,A,1,1,2,5,0,0,8,0,20,29,145,0,0,40,42,100,H,5,H,2,1,7,7,7,N,N,1,55,1,33,7,9,3,5,N,8,0,0,0,418,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1971,1,0,0,0,1,1,0,Y,N,225390,2040,0,N,6,G,7,6036,0,0,0,0
87,89,2,6,      34 0079L ,-13629457.21,4541539.874,113241,      34 0079L ,1,1,1,280,0,4,75,67000,'SAN JOSE AVE  MUNIRAIL',0,'ROUTE I 280 SB','04-SF-280-R2.70-SF',100,3,1,280,1,37435276,122260779,3,3,1,1,11,1964,4,6,85000,2017,6,21,0,41,0,0,1,1,1,5,N,0,0,A,1,1,1,5,0,0,1,0,21,21,31,0,0,21,26,100,H,5,H,2,0,7,5,5,N,N,1,89,1,54,5,7,4,5,N,8,0,0,0,418,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,2,0,1,0,0,1,0,0,0,1,1,0,Y,N,116840,2040,0,N,6,F,5,809,0,0,0,0
87,89,2,6,      34 0079R ,-13629479.78,4541503.904,113242,      34 0079R ,1,1,1,280,0,4,75,67000,'SAN JOSE AVE  MUNIRAIL',0,'ROUTE I 280','04-SF-280-R2.70-SF',6,3,1,280,1,37435184,122260852,3,3,1,1,11,1964,4,6,85000,2015,6,20,0,41,0,0,1,1,1,5,N,0,0,A,1,1,1,5,0,0,1,0,20,21,31,0,0,20,21,6,H,5,H,2,0,7,5,7,N,N,1,100,1,78,5,6,4,5,N,8,0,0,0,418,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,0,1,0,0,0,1,1,0,Y,N,116840,2040,0,N,6,F,5,644,0,0,0,0
87,89,3,6,      34 0080  ,-13629389.8,4541532.445,113244,      34 0080  ,1,1,1,280,0,4,75,67000,'280NB SAN JOSE OFF-RAMP',0,'NB & SB ROUTE 280','04-SF-280-R2.75-SF',4,3,1,280,1,37435257,122260561,3,3,1,1,11,1964,9,1,170000,2014,6,22,2,59,0,1,0,0,0,5,N,0,0,A,1,1,1,5,0,0,1,0,22,12,12,2,2,22,41,100,H,4,H,2,0,7,7,7,N,N,1,100,1,85,7,2,4,5,N,8,0,0,0,418,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,0,N,N,N,N,1,1,0,Y,N,233681,2040,0,N,6,G,7,486,0,0,0,0
87,89,4,10,      34 0089  ,-13629078.1,4541630.973,113253,      34 0089  ,1,1,1,280,0,4,75,67000,'LYELL STREET',0,'NB AND SB RTE 280','04-SF-280-R2.91-SF',100,3,1,280,1,37435509,122255553,3,3,1,1,11,1964,9,2,170000,2017,6,20,2,1,0,1,1,1,1,5,N,0,0,A,1,1,2,5,0,0,3,0,18,25,55,1,1,42,44,100,H,9,H,7,0,7,7,7,N,N,8,45,8,35,7,9,7,5,N,8,0,0,0,418,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1972,1,0,0,0,1,1,0,Y,N,228300,2040,0,N,6,G,7,2405,0,0,0,0
87,89,5,6,      34 0072L ,-13626758.33,4541884.723,113235,      34 0072L ,1,1,1,280,0,4,75,67000,'SFWD WATER MAIN',0,'ROUTE I 280 SB','04-SF-280-R4.05L-SF',100,4,1,280,1,37440158,122244051,2,3,1,1,11,1960,5,0,91000,2010,0,31,0,5,1,0,0,0,0,5,N,0,0,A,1,0,1,1,0,0,1,0,30,6,6,0,0,30,33,100,N,0,N,0,0,5,5,7,N,N,1,59,1,35,5,9,N,5,N,8,0,0,0,318,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,0,1,0,0,0,2,1,0,Y,N,194087,2036,0,N,6,F,5,207,0,0,0,0
87,89,5,6,      34 0072R,-13626758.33,4541884.723,113235,      34 0072R,1,1,1,280,0,4,75,67000,'SFWD WATER MAIN',0,'ROUTE I 280 SB','04-SF-280-R4.05L-SF',100,4,1,280,1,37440158,122244051,2,3,1,1,11,1960,5,0,91000,2010,0,31,0,5,1,0,0,0,0,5,N,0,0,A,1,0,1,1,0,0,1,0,30,6,6,0,0,30,33,100,N,0,N,0,0,5,5,7,N,N,1,59,1,35,5,9,N,5,N,8,0,0,0,318,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,0,1,0,0,0,2,1,0,Y,N,194087,2036,0,N,6,F,5,207,0,0,0,0
87,89,6,10,      34 0132L,-13626581.14,4541933.988,113277,      34 0132L,1,1,1,280,0,4,75,67000,'280/101 INTERCHANGE',0,'I 280 N  AL LINE','04-SF-280-R4.16R-SF',100,4,1,280,1,37440284,122243478,5,3,1,1,11,1960,2,16,170000,2014,5,10,0,99,0,1,1,1,1,5,N,0,0,A,7,1,2,5,0,0,13,0,100,30,348,0,0,10,11,100,H,5,H,2,3,7,7,7,N,N,1,76,1,46,7,4,4,5,N,8,0,0,0,318,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,1,0,1,0,1996,1,0,0,0,1,1,0,Y,N,238394,2040,0,N,6,G,7,3962,0,0,0,0
87,89,6,10,      34 0132R ,-13626581.14,4541933.988,113277,      34 0132R ,1,1,1,280,0,4,75,67000,'280/101 INTERCHANGE',0,'I 280 N  AL LINE','04-SF-280-R4.16R-SF',100,4,1,280,1,37440284,122243478,5,3,1,1,11,1960,2,16,170000,2014,5,10,0,99,0,1,1,1,1,5,N,0,0,A,7,1,2,5,0,0,13,0,100,30,348,0,0,10,11,100,H,5,H,2,3,7,7,7,N,N,1,76,1,46,7,4,4,5,N,8,0,0,0,318,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,1,0,1,0,1996,1,0,0,0,1,1,0,Y,N,238394,2040,0,N,6,G,7,3962,0,0,0,0
88,89,0,13,      35 0130  ,-13624400.21,4533332.943,113389,      35 0130  ,1,2,1,101,0,4,81,8310,'CALTRAIN UP RR SIERRA PT',0,'U.S. HIGHWAY 101','04-SM-101-23.66-BSBN',100,24,1,101,1,37402277,122232425,10,3,1,1,12,1956,8,2,196000,2009,5,38,3,99,0,0,0,0,0,5,N,0,0,A,1,4,3,2,0,0,8,0,17,32,188,0,0,34,35,100,H,6,H,0,0,5,7,7,N,N,2,52,2,28,7,4,3,5,N,8,0,0,0,419,24,Y24,N  ,N  ,518,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1969,1,0,0,0,4,1,0,Y,N,243117,2039,0,N,6,F,5,6648,0,0,0,0
88,89,1,6,      34 0060  ,-13624923.72,4538329.26,113225,      34 0060  ,1,2,1,101,0,4,75,67000,'ALANA WAY',0,'U.S. HIGHWAY 101','04-SF-101-0.01-SF',100,0,1,101,1,37423063,122234118,6,3,1,1,12,1954,9,0,199000,2019,5,60,3,0,0,0,0,0,0,5,N,0,0,A,1,0,1,1,0,0,1,0,100,6,7,0,0,59,60,100,H,6,N,0,0,5,5,7,N,N,1,58,1,35,5,9,N,5,N,8,0,0,0,1219,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1972,1,6,0,0,5,1,0,Y,N,258116,2041,0,N,6,F,5,423,0,0,0,0
88,89,2,18,      34 0111  ,-13624929.59,4538362.093,113265,      34 0111  ,1,2,1,101,0,4,75,67000,'CANDLESTICK PARK UC',0,'U.S. HIGHWAY 101','04-SF-101-0.03-SF',100,0,1,101,1,37423147,122234137,6,3,1,1,12,1972,9,3,199000,2018,5,58,3,0,0,0,1,0,0,5,N,0,0,A,1,1,5,2,0,0,1,0,24,25,26,0,0,57,58,100,H,5,N,0,0,5,7,7,N,N,8,44,8,28,6,9,N,5,N,8,0,0,0,1219,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,0,1,6,0,0,5,1,0,Y,N,258116,2038,0,N,6,F,5,1480,0,0,0,0
88,89,3,6,      34 0061  ,-13624980.93,4538653.678,113226,      34 0061  ,1,2,1,101,0,4,75,67000,'BLANKEN AVE',0,'U.S. HIGHWAY 101','04-SF-101-0.18-SF',100,0,1,101,1,37423893,122234303,6,3,1,1,12,1954,8,2,199000,2019,0,34,3,0,0,0,0,0,0,5,N,0,0,A,1,1,1,5,0,0,1,0,34,12,13,0,0,35,35,100,H,4,H,2,0,7,5,7,N,N,8,50,8,37,5,6,4,5,N,8,0,0,0,1219,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,0,N,N,N,N,5,1,0,Y,N,258116,2039,0,N,6,F,5,466,0,0,0,0
88,89,4,10,      34 0030  ,-13625430.84,4539823.619,113211,      34 0030  ,1,2,1,101,0,4,75,67000,'3RD STREET',0,'U.S. HIGHWAY 101','04-SF-101-0.77-SF',100,1,1,101,1,37430886,122235758,5,3,1,1,12,1954,10,2,189000,2018,5,47,3,99,0,1,1,0,0,5,N,0,0,A,1,1,2,5,0,0,3,0,21,40,82,0,0,43,48,100,H,5,H,2,4,6,6,7,N,N,1,73,1,32,6,7,4,5,N,8,0,0,0,120,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1970,1,0,0,0,5,1,0,Y,N,236723,2040,0,N,6,F,6,3917,0,0,0,0
88,89,5,10,      34 0056  ,-13625604.93,4540435.809,113222,      34 0056  ,1,2,1,101,0,4,75,67000,'PAUL AVE',0,'U.S. HIGHWAY 101','04-SF-101-1.11-SF',100,1,1,101,1,37432452,122240321,3,3,1,1,12,1954,10,3,196000,2018,6,44,2,35,1,0,1,1,1,5,N,0,0,A,1,1,2,5,0,0,3,0,21,31,49,0,0,44,45,100,H,5,H,3,0,6,7,7,N,N,1,73,1,32,7,7,4,5,N,8,0,0,0,120,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1970,1,0,0,0,4,1,0,Y,N,264695,2040,0,N,6,F,6,2210,0,0,0,0
88,89,6,10,      34 0104  ,-13625626.89,4540506.569,113263,      34 0104  ,1,2,1,101,0,4,75,67000,'BAYSHORE BLVD VIADUCT',0,'US HIGHWAY 101 NB','04-SF-101-1.14-SF',100,1,1,101,1,37432633,122240392,0,3,1,1,12,1970,10,0,195400,2019,6,11,2,0,0,1,1,0,0,5,N,0,0,A,1,0,2,1,0,0,22,0,23,9,197,0,0,11,7,100,N,0,N,0,0,7,7,7,N,N,1,97,1,58,7,2,N,5,N,8,0,0,0,120,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,0,1,6,0,0,5,1,0,Y,N,229079,2038,0,N,6,G,7,1317,0,0,0,0
88,89,7,18,      34 0057L ,-13625813.66,4541042.17,113223,      34 0057L ,1,2,1,101,0,4,75,67000,'BACON STREET',0,'U.S. HIGHWAY 101','04-SF-101-1.41-SF',100,1,1,101,1,37434003,122240996,0,3,1,1,12,1954,5,2,98000,2019,6,29,0,0,1,1,1,0,0,5,N,0,0,A,1,1,5,1,0,0,1,0,27,19,19,1,1,29,30,100,H,5,H,3,0,7,7,7,N,N,1,69,1,32,7,9,5,5,N,8,0,0,0,120,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,1,0,1,0,0,1,6,0,0,4,1,0,Y,N,132347,2040,0,N,6,G,7,584,0,0,0,0
88,89,7,18,      34 0057R ,-13625772.22,4541052.726,113224,      34 0057R ,1,2,1,101,0,4,75,67000,'BACON STREET',0,'U.S. HIGHWAY 101','04-SF-101-1.41-SF',100,1,1,101,1,37434030,122240862,0,3,1,1,12,1960,5,2,98000,2019,6,30,0,4,0,0,1,0,0,5,N,0,0,A,1,1,5,1,0,0,1,0,100,18,19,0,0,31,31,100,H,5,H,3,0,7,7,7,N,N,1,68,1,32,7,9,5,5,N,8,0,0,0,120,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,0,1,6,0,0,4,1,0,Y,N,132347,2040,0,N,6,G,7,601,0,0,0,0
